id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
8310,1,1,36,66100.0,Zlatibor,Centar,,9,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-centar-36m2-66100-eura/NkHdbYhve-C/
8817,1,1,36,66100.0,Zlatibor,Centar,,9,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-centar-36m2-66100-eura/NkHdbYhve-C/
8651,1,1,72,64800.0,Niš,Durlan,,4,5,3,2,1,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/somborski-bulevar-72m2/NkNPm0fX26E/
9139,1,1,72,64800.0,Niš,Durlan,,4,5,3,2,1,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/somborski-bulevar-72m2/NkNPm0fX26E/
8303,1,1,26,63450.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-26m2-63450-eura-prizemlje-stan-br9/NkpGZllRIe8/
8810,1,1,26,63450.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-26m2-63450-eura-prizemlje-stan-br9/NkpGZllRIe8/
8319,1,1,28,62350.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartmani-2832-m2-62350-eura/Nkeu8o-7RYt/
8826,1,1,28,62350.0,Zlatibor,Centar,,,,1,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartmani-2832-m2-62350-eura/Nkeu8o-7RYt/
8328,1,1,38,61900.0,Zlatibor,Obudojevica,,2,,2,,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartman-375m2-61900-eur/NkupXcD499f/
8835,1,1,38,61900.0,Zlatibor,Obudojevica,,2,,2,,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-apartman-375m2-61900-eur/NkupXcD499f/
